origin,dest,likelyOperating,otherMiddle,officeClosed,otherClosed
S02000618,S02000631,0,0,0,0
S02000618,S02000632,3,4,0,9
S02000618,S02000633,17,16,11,32
S02000618,S02000634,14,0,6,8
S02000618,S02000635,4,0,0,5
S02000618,S02000636,6,7,3,16
S02000618,S02000638,0,0,0,0
S02000618,S02000640,4,3,0,9
S02000618,S02000641,0,0,0,0
S02000618,S02000642,0,0,3,4
S02000618,S02000643,8,5,5,0
S02000618,S02000644,0,3,0,0
S02000618,S02000645,3,5,0,8
S02000618,S02000646,0,0,0,6
S02000618,S02000647,0,0,0,0
S02000618,S02000648,0,0,0,10
S02000618,S02000649,0,0,0,3
S02000618,S02000650,0,0,0,0
S02000618,S02000651,0,0,0,0
S02000618,S02000652,4,0,0,0
S02000618,S02000653,3,0,0,0
S02000618,S02000654,9,0,0,4
S02000618,S02000655,61,14,139,60
S02000618,S02000656,4,8,0,4
S02000618,S02000657,0,0,0,4
S02000618,S02000658,83,10,25,69
S02000618,S02000659,0,0,3,6
S02000618,S02000660,9,3,0,3
S02000618,S02000661,10,0,6,4
S02000618,S02000662,0,0,0,0
S02000618,S02000663,5,11,4,23
S02000618,S02000664,6,0,0,0
S02000618,S02000665,3,3,5,4
S02000618,S02000666,0,0,0,0
S02000618,S02000667,7,3,0,0
S02000618,S02000668,6,0,0,0
S02000618,S02000669,0,0,4,3
S02000618,S02000670,12,24,0,5
S02000618,S02000671,0,0,0,0
S02000618,S02000672,0,0,3,16
